converted from lammps dump file
 
 46656 atoms
 
1 atom types
 
         -0.2154440000          50.6907000000  xlo xhi
         -0.2154440000          50.6907000000  ylo yhi
         -0.2154440000          50.6907000000  zlo zhi
 
  Masses
 
  1 12.0107
 
  Atoms
 
32655 1 24.5699 4.53547 13.0052
32656 1 28.3408 3.82843 10.6885
32657 1 36.4801 10.8304 13.4064
32658 1 49.2024 5.51114 11.9931
32659 1 7.00394 22.5263 10.8215
32660 1 15.4538 21.4702 9.61895
32661 1 21.5205 13.0817 14.8882
32662 1 29.2753 20.8579 9.18174
32663 1 35.8743 16.4309 9.83304
32664 1 47.6213 13.5723 12.489
32665 1 2.81055 24.2202 17.0973
32666 1 14.6049 29.2415 11.8963
32667 1 17.2884 24.2583 14.5371
32668 1 27.3587 20.8056 10.2665
32669 1 41.8788 18.9465 13.6533
32670 1 0.497516 26.2688 14.0855
32671 1 2.14887 26.8977 10.4262
32672 1 10.7084 31.4481 9.4776
32673 1 19.0886 27.1581 10.6133
32674 1 27.5712 31.4301 14.2035
32675 1 39.4614 27.3966 13.7364
32676 1 45.1864 28.4493 15.0893
32677 1 8.26194 41.9756 15.0028
32678 1 12.7348 43.2076 13.5134
32679 1 19.7821 45.9229 10.2703
32680 1 31.3726 41.4457 9.19853
32681 1 43.9352 46.0141 18.0737
32682 1 49.454 41.5851 9.738
32683 1 5.82915 44.5725 14.9409
32684 1 11.2394 47.0772 13.7113
32685 1 17.6391 49.0236 14.4536
32686 1 34.3254 0.954077 14.6134
32687 1 37.1198 47.669 9.11807
32688 1 47.3853 47.3301 14.9281
32689 1 6.36604 4.29277 24.79
32690 1 12.277 4.95116 19.1041
32691 1 16.9694 5.722 19.4937
32692 1 29.4798 6.26599 22.414
32693 1 35.3969 1.02729 22.3851
32694 1 45.1939 6.90359 19.9194
32695 1 1.95172 11.8806 24.1253
32696 1 17.3917 16.9632 21.6931
32697 1 20.3999 14.1284 20.0964
32698 1 28.4224 14.416 18.4857
32699 1 35.4711 15.1842 20.2033
32700 1 47.7491 15.0435 17.2685
32701 1 2.41337 27.7393 20.7359
32702 1 12.6835 24.0892 25.0904
32703 1 23.3495 20.7572 18.1203
32704 1 32.7293 27.3945 14.3055
32705 1 33.7955 29.5893 23.564
32706 1 44.6932 23.5742 24.7024
32707 1 48.6555 34.6515 17.2076
32708 1 13.0236 30.7489 19.0777
32709 1 23.3376 36.95 23.3105
32710 1 27.4988 31.3622 19.8755
32711 1 37.0618 34.1189 20.5052
32712 1 46.9018 35.7359 24.1712
32713 1 4.99339 43.1145 16.1185
32714 1 14.1756 37.7898 15.1808
32715 1 22.6222 43.5986 22.6239
32716 1 35.7928 43.4843 22.8187
32717 1 35.5335 43.366 18.544
32718 1 41.7958 44.864 21.1663
32719 1 2.85231 44.0198 21.8966
32720 1 14.1843 50.2921 19.5287
32721 1 13.828 50.3248 21.5206
32722 1 29.4016 46.8867 14.8619
32723 1 40.93 -0.123657 20.9751
32724 1 43.7461 1.63061 21.9991
32725 1 5.52668 11.7087 25.4037
32726 1 15.0685 11.5884 32.1432
32727 1 22.5408 9.56631 28.1388
32728 1 35.4119 9.89094 30.2314
32729 1 37.0001 9.31119 31.0545
32730 1 0.82739 8.98092 28.1188
32731 1 2.30794 15.2329 25.3301
32732 1 7.85787 13.2797 32.2819
32733 1 24.4568 14.12 27.5401
32734 1 32.6857 10.0572 26.0056
32735 1 39.8119 23.271 31.6602
32736 1 45.974 15.2126 24.9399
32737 1 9.95242 21.6798 30.7081
32738 1 9.81847 28.714 31.8878
32739 1 20.9878 24.7034 31.6411
32740 1 26.3376 26.3879 32.4187
32741 1 37.2512 23.5037 27.965
32742 1 44.2354 30.5713 26.3987
32743 1 7.69441 32.906 30.06
32744 1 17.2405 35.2985 17.9374
32745 1 28.2453 31.7953 30.4705
32746 1 29.9068 23.934 25.4247
32747 1 36.0362 32.1131 26.7017
32748 1 46.1584 30.1462 32.1943
32749 1 0.884448 42.5279 28.0113
32750 1 12.7571 41.5025 28.5594
32751 1 24.3914 40.1992 33.7147
32752 1 21.7584 45.2724 32.3077
32753 1 37.4348 43.0157 32.7754
32754 1 49.3353 43.4642 21.6288
32755 1 3.80408 46.0419 28.111
32756 1 12.4276 1.608 30.1375
32757 1 25.0918 46.7368 27.7808
32758 1 26.9137 50.3355 30.9061
32759 1 41.6662 1.17426 27.8362
32760 1 45.4821 45.3838 28.8263
32761 1 5.48352 3.01763 36.6907
32762 1 12.7689 4.01974 35.7404
32763 1 22.9872 7.76174 34.9345
32764 1 28.6591 10.0661 38.9945
32765 1 36.0667 6.18689 35.7732
32766 1 49.4672 8.75481 35.5504
32767 1 8.77251 12.6873 33.9359
32768 1 9.39227 13.9797 37.7631
32769 1 17.0466 15.4143 39.314
32770 1 27.6021 16.9743 38.2989
32771 1 39.395 17.4018 31.5015
32772 1 44.09 17.8215 37.9162
32773 1 5.54146 25.3123 36.1665
32774 1 10.9 21.4126 34.9862
32775 1 17.0832 25.8472 35.9312
32776 1 26.4341 24.8164 35.2825
32777 1 44.0635 22.5086 32.1106
32778 1 46.8563 24.285 31.6486
32779 1 3.58851 34.8427 39.9437
32780 1 12.9464 40.0937 38.6919
32781 1 19.1441 32.9942 36.3701
32782 1 31.4772 28.3322 37.632
32783 1 41.3836 29.5149 34.0738
32784 1 48.1017 31.3276 35.5916
32785 1 11.1305 43.7499 37.0685
32786 1 18.5437 40.1457 36.5397
32787 1 26.7648 40.6489 38.9456
32788 1 32.644 38.9205 35.836
32789 1 42.8824 47.987 32.1575
32790 1 47.182 39.5074 40.3229
32791 1 5.93537 2.50367 39.3922
32792 1 8.56806 50.3228 33.7581
32793 1 23.3669 47.8585 34.2802
32794 1 26.2582 2.84576 35.0619
32795 1 38.6207 47.8987 35.8536
32796 1 48.6928 46.8541 38.4167
32797 1 8.24624 2.46253 42.5715
32798 1 13.7646 11.3177 45.5649
32799 1 16.4281 12.476 42.5067
32800 1 32.0637 6.32878 42.849
32801 1 34.719 3.4995 41.4904
32802 1 42.2932 12.5472 47.4461
32803 1 1.99087 16.5818 47.1137
32804 1 12.4033 13.9627 46.702
32805 1 20.7059 16.8301 47.6822
32806 1 25.0797 16.1483 47.6055
32807 1 38.1957 15.3987 45.3677
32808 1 45.6976 16.3275 42.5992
32809 1 7.3446 25.7511 45.8373
32810 1 10.8835 18.9693 48.3499
32811 1 24.258 23.1056 1.14906
32812 1 32.4177 27.0689 43.8164
32813 1 37.5535 24.3091 48.6365
32814 1 2.3062 21.8017 41.6867
32815 1 4.41766 32.1932 40.6133
32816 1 18.8736 29.1405 42.0993
32817 1 25.5107 32.5793 46.3103
32818 1 29.0752 34.6467 49.1279
32819 1 37.5633 32.204 42.8176
32820 1 45.8786 29.7134 43.5446
32821 1 5.85419 43.8862 47.8491
32822 1 14.5484 40.2552 -0.104918
32823 1 24.331 46.6241 48.0502
32824 1 28.1921 40.5046 46.1736
32825 1 33.8102 44.0601 45.7625
32826 1 44.1792 31.7522 45.9883
32827 1 4.91346 45.7841 40.2818
32828 1 17.1353 0.985699 47.2693
32829 1 22.3935 50.1559 46.9189
32830 1 29.8239 3.82875 48.519
32831 1 39.3463 45.2399 46.3391
32832 1 47.3215 45.8803 48.7426
32833 1 9.56715 9.92974 3.05697
32834 1 18.5468 6.82081 8.556
32835 1 22.565 3.89135 6.86774
32836 1 34.4165 8.4084 2.93035
32837 1 39.0451 0.814964 3.24909
32838 1 47.5173 1.82039 1.06036
32839 1 5.80302 14.5933 3.66453
32840 1 18.6441 14.2803 8.87361
32841 1 19.3965 18.099 6.32328
32842 1 29.6048 17.0367 -0.0108017
32843 1 39.8929 11.51 6.92327
32844 1 48.6984 13.8549 4.3068
32845 1 6.38165 22.5203 1.1706
32846 1 18.4989 23.3399 6.16007
32847 1 25.7887 23.984 0.468114
32848 1 32.2206 22.4153 2.34132
32849 1 35.8397 22.7782 1.42274
32850 1 50.2117 15.4014 2.27892
32851 1 5.95704 29.4912 4.32023
32852 1 19.7133 28.3717 5.38038
32853 1 23.6549 35.9078 3.51662
32854 1 30.9244 36.2565 7.11042
32855 1 41.7943 28.3354 5.9183
32856 1 2.8972 33.0887 3.45062
32857 1 2.12974 35.4969 1.71655
32858 1 11.5593 37.4983 4.15225
32859 1 25.9597 43.2637 4.9766
32860 1 34.8394 41.7216 50.0261
32861 1 40.4925 43.6182 1.65665
32862 1 1.3824 35.9077 47.9369
32863 1 10.525 48.0004 2.47814
32864 1 18.2313 43.1317 2.53516
32865 1 21.9063 49.0529 3.72483
32866 1 37.0937 47.8362 0.322711
32867 1 44.0241 49.8261 5.71894
32868 1 4.6681 50.6673 5.35996
32869 1 2.26623 9.90357 7.08291
32870 1 15.4498 6.75467 12.9834
32871 1 20.571 10.7923 11.6188
32872 1 33.7443 5.03004 14.8337
32873 1 40.4848 9.24937 15.7724
32874 1 1.65829 11.9137 10.8778
32875 1 8.89731 14.0011 12.9309
32876 1 13.1478 20.1078 10.2052
32877 1 23.7417 17.6778 14.6744
32878 1 33.3956 15.4067 11.0417
32879 1 36.7031 9.81319 17.3724
32880 1 2.00457 16.2467 14.914
32881 1 4.30363 24.629 13.8886
32882 1 17.0343 20.7808 7.02215
32883 1 24.6742 27.7294 10.9262
32884 1 32.2843 26.7973 13.2385
32885 1 41.0066 27.3697 18.7828
32886 1 45.0075 18.3943 12.7953
32887 1 10.0863 31.1176 12.3169
32888 1 17.5398 29.5013 9.99126
32889 1 21.6915 32.5279 13.8336
32890 1 34.6923 34.68 11.0502
32891 1 45.704 29.3062 10.5271
32892 1 50.189 30.2758 13.7607
32893 1 8.8449 42.1473 8.34151
32894 1 21.0199 40.2343 12.5842
32895 1 20.2987 41.4218 8.8868
32896 1 31.2844 38.49 10.686
32897 1 43.193 42.2455 8.7073
32898 1 45.0185 39.2903 10.6542
32899 1 5.45091 50.6613 10.5606
32900 1 15.9724 47.5521 14.4945
32901 1 24.3685 48.1642 14.9924
32902 1 27.5233 44.1365 11.2608
32903 1 36.4992 47.4881 10.9326
32904 1 48.1594 43.5742 14.9589
32905 1 9.40862 4.4437 18.8611
32906 1 15.9342 7.14266 22.3201
32907 1 20.0306 7.70392 18.3114
32908 1 33.9317 5.6867 17.9989
32909 1 41.9908 7.64375 19.3353
32910 1 3.95719 3.7461 18.6674
32911 1 4.3138 11.7963 18.4702
32912 1 15.2656 16.0593 24.1037
32913 1 27.9944 12.4254 23.0992
32914 1 29.0599 15.5573 15.6403
32915 1 41.2713 13.1961 22.1685
32916 1 45.7294 10.0582 21.7648
32917 1 10.3204 22.8977 20.7706
32918 1 13.311 32.2115 23.9214
32919 1 29.8722 20.9107 18.9343
32920 1 33.6732 23.883 21.6291
32921 1 43.7092 16.6715 20.3121
32922 1 50.1824 25.3656 24.0008
32923 1 5.25468 31.4534 15.6206
32924 1 12.1627 33.3132 17.757
32925 1 23.5538 34.0383 23.0586
32926 1 33.4532 32.1907 15.91
32927 1 41.9819 29.0048 20.9634
32928 1 49.0583 33.1214 24.265
32929 1 3.02918 37.9159 21.5063
32930 1 8.80346 37.6548 20.2831
32931 1 25.7341 37.6745 25.1992
32932 1 37 44.8517 19.6097
32933 1 37.6351 41.0474 17.9353
32934 1 1.40897 42.8894 14.4236
32935 1 9.08952 0.473629 24.8592
32936 1 6.80493 47.2172 21.0937
32937 1 21.114 47.7099 15.5932
32938 1 31.1621 1.85652 14.6965
32939 1 44.9982 45.5959 26.6846
32940 1 1.52218 0.680936 21.1782
32941 1 5.2631 7.15306 31.5275
32942 1 12.1663 5.0246 31.4329
32943 1 20.5496 4.06661 33.5784
32944 1 34.801 11.6762 30.1824
32945 1 39.8106 5.6406 33.1136
32946 1 0.113004 7.07897 32.6874
32947 1 5.51709 16.0521 29.0569
32948 1 12.6127 22.9089 23.0274
32949 1 30.5482 12.4187 24.0301
32950 1 28.9346 14.9003 25.7173
32951 1 43.8672 12.9126 29.9638
32952 1 -0.0324396 16.035 28.0946
32953 1 8.29059 27.1874 27.3678
32954 1 15.7658 28.9306 27.441
32955 1 26.6276 22.2438 29.6266
32956 1 27.4765 26.9227 32.3492
32957 1 37.2617 22.0764 35.3422
32958 1 49.1764 23.5622 32.9107
32959 1 7.68677 32.2158 31.1024
32960 1 13.3605 29.5579 28.4286
32961 1 23.386 31.4268 31.6574
32962 1 31.4129 34.307 36.246
32963 1 36.6504 30.8492 32.5557
32964 1 49.4476 30.0418 25.9876
32965 1 12.8317 36.0395 28.2386
32966 1 14.502 44.3023 22.9297
32967 1 25.0665 40.1993 22.8959
32968 1 26.2036 41.8213 29.7993
32969 1 40.6389 42.0845 22.918
32970 1 45.0562 42.2106 28.2777
32971 1 11.761 46.9402 27.2623
32972 1 18.2287 0.528296 28.1131
32973 1 26.9015 46.3476 30.2578
32974 1 31.0354 48.1989 29.7993
32975 1 38.5285 2.70563 29.0921
32976 1 0.14287 49.1315 31.7508
32977 1 7.3175 6.98566 40.9833
32978 1 13.9329 5.215 39.0305
32979 1 23.3446 6.17573 41.5481
32980 1 32.8997 6.73794 40.5953
32981 1 42.0531 6.463 38.4844
32982 1 49.1977 4.21951 34.2937
32983 1 1.04156 11.1567 38.9389
32984 1 14.2027 20.3045 37.4217
32985 1 29.1307 25.8166 38.0721
32986 1 26.0648 15.6659 37.5788
32987 1 39.7776 15.6592 30.0905
32988 1 45.1382 13.4141 40.6456
32989 1 4.81915 19.9589 40.1756
32990 1 10.5916 20.4529 34.213
32991 1 20.0128 26.1713 35.1532
32992 1 35.9769 26.6009 36.4817
32993 1 40.6872 23.2207 35.8653
32994 1 49.5339 22.0375 36.4712
32995 1 7.02939 28.3429 33.7489
32996 1 19.6059 38.035 37.4873
32997 1 28.8377 35.7108 38.0019
32998 1 33.009 29.2507 43.3848
32999 1 43.7895 35.5738 37.7474
33000 1 50.449 27.4104 35.8628
33001 1 4.20052 39.2894 35.2478
33002 1 19.102 39.3882 39.1476
33003 1 25.9555 41.7717 32.529
33004 1 33.6455 39.2386 33.9591
33005 1 37.4116 41.3364 36.1036
33006 1 1.20103 38.7901 28.658
33007 1 8.37719 42.6354 41.8192
33008 1 18.1838 3.35036 34.0399
33009 1 25.0606 48.8462 33.478
33010 1 32.206 50.1958 36.8707
33011 1 38.2441 46.3897 37.5477
33012 1 48.0362 46.9685 37.3721
33013 1 9.62655 4.02699 43.3791
33014 1 16.2769 7.87888 44.3272
33015 1 22.6779 8.17192 41.8507
33016 1 35.1467 5.94903 46.1479
33017 1 38.3354 8.50969 46.9205
33018 1 48.9443 4.86931 45.5574
33019 1 9.56254 11.5114 47.9182
33020 1 14.4657 15.8326 49.4914
33021 1 20.7796 16.8256 46.4992
33022 1 37.9985 12.6676 44.9517
33023 1 41.0183 16.1452 46.5906
33024 1 50.5834 19.9996 41.6336
33025 1 7.91275 21.2904 44.0622
33026 1 22.2324 24.2158 40.6613
33027 1 22.1311 25.7141 45.8313
33028 1 34.0906 27.5393 44.186
33029 1 36.1231 26.3883 1.17277
33030 1 -0.151398 15.6221 41.7348
33031 1 4.50658 33.1349 42.2705
33032 1 15.9574 37.6159 46.1925
33033 1 23.7727 33.9893 44.8073
33034 1 33.6056 29.7643 0.686222
33035 1 43.2965 29.4678 46.1889
33036 1 45.3524 31.1628 42.2277
33037 1 5.13486 40.1517 40.6103
33038 1 18.1957 43.5692 47.648
33039 1 29.3218 43.2458 43.8529
33040 1 40.196 41.0848 42.1182
33041 1 47.71 33.4912 43.1894
33042 1 45.2579 36.9688 41.3446
33043 1 6.52133 48.5895 44.9608
33044 1 19.4776 49.8649 46.2526
33045 1 22.7783 47.1883 47.7761
33046 1 33.4438 48.0742 37.9539
33047 1 45.6252 46.9697 47.8108
33048 1 3.83056 44.2186 44.0126
33049 1 48.7918 7.94471 2.82243
33050 1 9.61517 9.51038 8.02943
33051 1 18.4124 10.7902 7.31597
33052 1 31.4455 3.75548 3.46033
33053 1 35.9706 8.78472 5.67506
33054 1 44.8828 8.94648 49.1702
33055 1 49.2039 12.2178 4.71824
33056 1 12.8501 12.897 7.85609
33057 1 18.9259 17.1028 9.34625
33058 1 28.0166 18.9545 49.2619
33059 1 38.33 12.4898 7.84028
33060 1 47.6042 10.6069 1.17615
33061 1 3.91464 22.2353 5.91535
33062 1 11.9294 23.4201 9.32646
33063 1 20.6095 25.2107 3.51783
33064 1 27.9815 30.2934 7.25772
33065 1 38.6887 26.6343 4.54762
33066 1 45.4013 20.2677 7.49976
33067 1 3.94937 31.9764 4.34784
33068 1 9.2496 27.9797 3.94408
33069 1 21.3011 29.3642 4.95525
33070 1 21.4252 38.0942 0.613434
33071 1 35.1348 31.4231 5.73502
33072 1 44.819 28.7271 1.32639
33073 1 49.2175 37.203 6.50346
33074 1 6.74134 38.948 0.208053
33075 1 17.5383 42.0494 2.91403
33076 1 22.1762 43.0103 6.9697
33077 1 34.1166 42.9727 2.42849
33078 1 44.5679 44.7891 1.25806
33079 1 3.60801 45.8587 3.68978
33080 1 12.3228 50.1872 8.55002
33081 1 18.0813 48.1537 2.81098
33082 1 30.905 48.8283 7.28897
33083 1 39.5617 49.5961 3.86901
33084 1 1.57306 49.7123 3.9972
33085 1 4.14913 4.62227 16.4878
33086 1 13.0852 5.53097 17.3844
33087 1 15.5744 7.83891 12.4591
33088 1 30.4986 13.7732 18.2761
33089 1 31.5045 7.66214 18.2905
33090 1 42.9479 8.03093 8.98796
33091 1 3.15758 14.7837 13.9281
33092 1 13.1002 19.7934 12.0899
33093 1 25.5019 17.1719 12.083
33094 1 29.6939 17.6153 15.8883
33095 1 37.0759 19.3681 18.3444
33096 1 46.011 15.8171 16.4335
33097 1 5.93014 25.2757 14.2353
33098 1 10.0697 23.3165 11.6032
33099 1 16.8891 26.0484 14.6874
33100 1 22.1708 27.6158 16.604
33101 1 34.6513 25.5577 13.4074
33102 1 48.144 24.072 17.2546
33103 1 -0.0942645 34.2264 8.23779
33104 1 9.03804 28.6217 14.4936
33105 1 15.5555 32.8586 14.6484
33106 1 27.832 31.753 18.2637
33107 1 33.4305 36.0324 10.3005
33108 1 44.8277 28.3559 8.74563
33109 1 1.90169 45.6134 11.7203
33110 1 8.71144 39.1372 18.7516
33111 1 18.2843 37.1593 11.1134
33112 1 30.4084 40.3493 13.4405
33113 1 35.2649 45.546 14.2197
33114 1 44.4229 39.0519 14.5614
33115 1 47.9055 45.8188 11.1533
33116 1 8.15695 47.6662 15.464
33117 1 18.3171 1.96038 19.832
33118 1 24.8088 47.2837 18.4959
33119 1 41.0417 3.50234 6.41598
33120 1 42.2249 44.6886 9.49065
33121 1 2.2005 8.91117 23.5312
33122 1 14.5402 8.13499 21.2662
33123 1 16.1948 10.9688 18.3993
33124 1 25.562 10.1443 20.3117
33125 1 34.3367 9.19202 22.0901
33126 1 44.0701 9.24882 26.2462
33127 1 2.92694 16.2101 16.79
33128 1 14.3104 21.1443 21.3291
33129 1 21.0055 12.8865 22.4681
33130 1 26.3857 19.007 31.2253
33131 1 29.9484 16.3407 23.9204
33132 1 4.10439 22.0634 24.1878
33133 1 0.96738 23.6552 25.1553
33134 1 7.88537 26.3266 24.5311
33135 1 24.9922 24.8236 22.6314
33136 1 29.3635 23.5577 17.4117
33137 1 35.9765 25.178 24.39
33138 1 44.6619 23.231 22.607
33139 1 0.711339 33.7989 20.2929
33140 1 6.22298 29.9469 26.3695
33141 1 14.4004 27.3164 21.3225
33142 1 23.2662 28.0962 24.7673
33143 1 35.3607 37.7613 16.9545
33144 1 42.7414 31.0631 23.9261
33145 1 1.29144 40.1419 24.8048
33146 1 3.798 43.2156 22.0772
33147 1 20.5307 41.21 24.005
33148 1 27.2605 38.4722 24.2103
33149 1 36.9226 43.6154 22.3004
33150 1 40.2828 43.0243 19.6781
33151 1 4.21602 48.1789 20.0414
33152 1 9.67824 41.7092 24.2899
33153 1 15.3395 1.30542 21.9846
33154 1 29.9746 46.2521 20.1997
33155 1 37.2395 48.5646 20.7784
33156 1 47.2906 48.7069 22.9388
33157 1 0.957821 5.73368 31.3557
33158 1 11.9236 12.1315 27.8458
33159 1 18.7514 8.57382 32.604
33160 1 31.8729 9.68528 28.9079
33161 1 37.4328 0.669018 33.2322
33162 1 44.9743 5.47554 26.7354
33163 1 5.20844 18.5054 31.1467
33164 1 4.92488 13.607 29.3038
33165 1 13.856 12.5514 35.2435
33166 1 24.0558 24.7311 33.3292
33167 1 37.8441 21.1574 34.7025
33168 1 44.4561 10.5518 28.6462
33169 1 1.21388 19.1257 33.9469
33170 1 8.20398 30.6488 35.956
33171 1 18.9519 21.8376 31.0311
33172 1 24.7915 26.6546 32.486
33173 1 36.2288 20.2134 35.16
33174 1 0.624885 24.7449 35.1072
33175 1 5.40963 34.7911 24.5167
33176 1 12.1598 33.731 27.9688
33177 1 19.5678 34.6885 33.7745
33178 1 32.3733 31.7301 29.9767
33179 1 34.4603 29.8084 33.7478
33180 1 50.5972 35.0136 31.6016
33181 1 7.19405 45.6319 29.3938
33182 1 8.73103 34.3982 27.7908
33183 1 16.1493 39.5985 27.0806
33184 1 28.4393 40.9024 35.1937
33185 1 37.7814 44.5089 23.7201
33186 1 44.9696 41.6355 27.1736
33187 1 2.56546 2.84616 27.3659
33188 1 8.99277 1.61979 30.2602
33189 1 19.752 1.34524 27.5155
33190 1 31.3 47.7832 28.7293
33191 1 36.0511 46.9911 28.6483
33192 1 44.5011 50.2205 30.4169
33193 1 1.02153 14.3702 43.2167
33194 1 9.77127 8.06906 39.1979
33195 1 11.0761 11.7084 38.8835
33196 1 25.6783 5.0862 31.8608
33197 1 37.6161 9.09239 39.2842
33198 1 44.4675 3.55744 37.2164
33199 1 1.35927 18.968 41.8435
33200 1 9.3319 7.7859 36.1976
33201 1 19.0201 14.687 37.1172
33202 1 25.1887 15.92 39.3699
33203 1 34.7208 19.0742 40.4224
33204 1 43.1484 17.6371 36.749
33205 1 5.50033 27.1787 37.3594
33206 1 13.8971 23.4259 38.9559
33207 1 18.1441 24.9993 39.5936
33208 1 28.5815 23.4877 37.1746
33209 1 38.0964 24.7658 44.9946
33210 1 48.3892 23.5387 42.7641
33211 1 0.537139 34.8246 42.2494
33212 1 7.56674 37.4622 40.8949
33213 1 16.3421 32.4603 38.9999
33214 1 28.6847 37.2185 36.5306
33215 1 34.4284 35.3691 40.1055
33216 1 39.2208 35.9979 36.5007
33217 1 46.683 45.7144 43.3028
33218 1 9.96132 46.8153 41.982
33219 1 16.7078 41.7736 38.6965
33220 1 27.5372 46.3764 43.0655
33221 1 43.0047 38.9484 38.9273
33222 1 43.1745 41.2414 37.0157
33223 1 1.97956 47.7879 39.4845
33224 1 11.864 49.209 35.7289
33225 1 23.1701 49.0404 44.0918
33226 1 27.1361 50.1306 42.3141
33227 1 40.2825 0.348632 37.075
33228 1 46.7867 0.387861 37.4881
33229 1 3.44508 9.76693 0.24241
33230 1 9.76269 10.8586 43.1833
33231 1 17.3274 10.3375 49.5169
33232 1 30.6226 7.23418 45.5109
33233 1 35.7041 8.67899 50.0211
33234 1 44.8163 8.21648 45.3314
33235 1 0.19693 15.0518 45.1201
33236 1 9.32256 20.0178 48.5986
33237 1 20.4215 15.8605 50.1874
33238 1 26.0811 10.8462 41.3521
33239 1 31.1417 18.9187 48.6089
33240 1 41.2919 16.0736 47.7913
33241 1 4.60184 21.9252 48.6053
33242 1 9.57858 25.2044 0.115549
33243 1 19.1013 26.6965 44.6124
33244 1 30.2052 26.8996 47.8133
33245 1 37.6453 28.084 47.4036
33246 1 39.9331 24.5001 50.2549
33247 1 1.2627 35.425 -0.122678
33248 1 10.4572 35.7718 45.8624
33249 1 24.3367 27.3272 45.9697
33250 1 27.783 35.6286 45.3951
33251 1 33.408 30.4763 50.5421
33252 1 43.9983 28.8956 42.8445
33253 1 3.69725 40.8982 42.9815
33254 1 10.666 41.8807 44.5457
33255 1 15.1028 42.8917 2.73903
33256 1 22.0402 39.9 0.691146
33257 1 36.9901 44.8651 46.0443
33258 1 45.5754 42.7374 45.514
33259 1 6.70111 47.6491 50.1822
33260 1 10.83 0.117854 49.8932
33261 1 18.6672 -0.174231 46.641
33262 1 22.3942 3.20115 45.1847
33263 1 37.4273 46.8331 45.9911
33264 1 44.0807 50.6103 47.2713
33265 1 5.84368 8.33574 7.75277
33266 1 15.0427 7.24904 7.56131
33267 1 21.9649 10.7093 2.95482
33268 1 21.8639 9.8807 6.54481
33269 1 42.6863 10.9273 7.11166
33270 1 46.558 12.7735 7.67071
33271 1 13.7148 18.6181 7.00175
33272 1 14.8876 19.5455 4.67853
33273 1 18.6138 23.0991 4.9546
33274 1 30.7373 15.5963 3.27041
33275 1 40.3969 16.4833 12.6022
33276 1 1.22555 16.2036 3.2695
33277 1 3.07611 27.5699 7.75816
33278 1 8.97844 28.2062 0.471529
33279 1 23.8623 30.5648 5.29477
33280 1 28.9751 29.6715 9.02388
33281 1 41.349 27.4656 3.07146
33282 1 1.25333 23.7127 11.2553
33283 1 5.29726 34.1627 0.417673
33284 1 12.4727 32.1533 5.05796
33285 1 20.5559 33.7249 5.95041
33286 1 30.5561 38.1183 6.5604
33287 1 36.5982 33.6042 7.38976
33288 1 45.209 27.1492 4.7824
33289 1 7.47399 47.1736 6.9169
33290 1 10.5135 38.3246 7.914
33291 1 18.1836 45.2829 6.57683
33292 1 34.6691 44.3713 3.66665
33293 1 39.2258 44.0529 5.47519
33294 1 49.573 39.7583 49.6453
33295 1 1.77699 5.75412 7.36223
33296 1 6.57221 48.5284 3.50838
33297 1 15.4032 50.5602 6.79758
33298 1 31.1007 3.457 10.1416
33299 1 45.8225 1.62943 4.04403
33300 1 48.6245 49.3723 8.56249
33301 1 8.89725 7.64782 13.0552
33302 1 16.1498 17.681 16.8917
33303 1 23.2467 14.0466 15.3102
33304 1 32.6341 13.6115 20.3593
33305 1 35.1748 8.17524 12.3939
33306 1 50.0363 9.02609 13.1148
33307 1 7.30975 16.9837 12.1231
33308 1 15.7856 15.7429 21.2484
33309 1 22.7527 18.8986 20.9608
33310 1 36.3997 20.4956 19.6819
33311 1 42.63 16.3751 16.677
33312 1 47.5378 20.1213 16.0207
33313 1 8.42602 24.1 17.4838
33314 1 16.7101 22.4135 19.0631
33315 1 19.6574 23.2188 19.2197
33316 1 31.6571 25.7551 14.9079
33317 1 38.001 26.5023 15.2067
33318 1 1.6156 21.5176 10.3576
33319 1 0.334122 39.7959 16.6367
33320 1 13.6781 35.2001 14.7877
33321 1 21.0914 36.767 15.7218
33322 1 29.9656 31.6739 15.3756
33323 1 40.0196 39.2761 10.0597
33324 1 0.0537439 29.3912 14.2349
33325 1 10.0377 42.6306 15.0552
33326 1 13.8119 45.394 15.3681
33327 1 21.4883 42.0216 14.2064
33328 1 28.9672 44.3771 5.27244
33329 1 47.7285 43.8709 11.9212
33330 1 46.2964 39.1041 12.3697
33331 1 2.51616 48.181 19.0488
33332 1 10.2835 49.9309 13.6169
33333 1 18.2886 1.36513 13.8393
33334 1 23.5892 1.2956 20.0085
33335 1 36.2182 6.29926 9.9821
33336 1 3.22579 50.4621 12.2943
33337 1 1.93422 7.41303 20.9238
33338 1 13.5804 15.8929 20.8305
33339 1 24.9885 14.0552 22.3726
33340 1 27.6856 10.8611 31.1049
33341 1 35.2719 8.61098 25.7813
33342 1 49.5727 12.0936 23.9681
33343 1 4.33075 12.3698 22.5459
33344 1 12.525 19.4923 22.9012
33345 1 23.615 15.756 21.4816
33346 1 26.1396 16.5782 23.5256
33347 1 40.2074 19.0624 23.1238
33348 1 47.8444 18.0457 26.9572
33349 1 2.08482 27.4976 22.5162
33350 1 14.6105 26.4009 29.014
33351 1 23.3395 22.1165 16.6615
33352 1 30.9882 24.6352 21.8581
33353 1 39.0361 24.8772 21.6611
33354 1 46.3149 27.8157 25.9139
33355 1 5.90528 38.5189 28.0164
